date,symbol,open,high,low,close,volume,pct_change,vol_ratio_20d,rsi_wilder_14,ma5,ma20,ma50,ma200,dist_52wH_pct,dist_20dH_pct,gap_pct,atr_14,upper_shadow_pct,close_position_in_range,return_5d,return_20d,ut1_state,hh_count,hl_count,ma20_slope_pct,catalyst_tag,sector_tailwind,microtrend_disruption_summary,global_overnight_cues_summary,news_and_trends_summary,structural_risk_summary,rm_classification,rule_80_pass,watchlist_state,chart_read_verdict,failing_rule,ut_relax_applied,pipeline_decision,microtrend_disruption,global_overnight_cues,news_and_trends,structural_risk
2026-06-22,ACC,1350.0,1352.6,1345.0,1349.8,102582,0.4839,0.5984,48.9345,1350.2,1351.6515,1376.282,,21.478,5.5897,0.4988,20.8403,34.2105,63.1579,-0.4866,-1.7863,SIDEWAYS,2,1,-0.6749,TRENT AGM Tue Jun23 (pre-AGM exit required). Monitor Nasdaq Fri Jun19 close for US_MARKET_CAUTION.,Weekend; no new news. Nasdaq Fri Jun19 caution noted.,NIACL Day-2 institutional wave; TARIL +10% Fri; TATACAP first ATH; SPAL 2-day +23%; NACLIND breakout,RM-11 first live test today -- track NIACL realized under updated RSI cap-tier rule.,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,BACKFILL_NA,,,,,,
2026-07-03,TMPV,346.5,347.55,341.0,344.1,12651872,-0.5348,0.9509,38.4163,347.02,363.8877,362.5094,,-53.0953,-14.9204,0.159,10.5169,16.0304,47.3284,-2.5764,-12.7817,DOWN,0,0,-2.9269,NONE,NONE,NIFTY IT extension risk from ZENSARTECH/IKIO 10-20% moves; large-cap uptrends smooth,US mixed on USTR probe risk; Q1 FY27 earnings starts this week,"USTR probe (T2 IT/pharma), IRDAI misselling probe (T2 life-insurance), IT AI coder hiring surge (T1 AI-infra), CaratLane West Asia (T2 TITAN)",El Nino/FMCG monsoon risk (T3); Q1 earnings event risk,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-03,TRENT,3275.0,3295.0,3242.4,3282.6,1512736,0.75,1.013,73.93,3244.06,2998.44,,,0.9,0.9,0.51,83.02,23.57,76.43,1.1,15.82,SIDEWAYS,0,0,7.039,,,INR weakness FX M2 spike; RBI crypto regulation rejected; AI boom industrial demand surge,US markets positive; AI chip demand elevated; no major overnight adverse events,EV T1 active (Delhi policy ~Jul14); Adani+IHC aluminium JV $1.5bn; BANKBARODA NMC settlement -4%; AI tailwind active,INR pressure rate-sensitive NBFCs; PSB credit quality H2 2026; BoB NMC event watch,,,,,,,EVALUATED,,,,
2026-07-03,UNOMINDA,1135.0,1149.3,1121.2,1126.1,588681,0.4549,0.7379,55.1302,1102.86,1099.755,1105.4348,,-18.3306,-2.4092,1.2489,33.9924,50.8897,17.4377,-0.9151,3.3119,UP,0,0,0.409,NONE,NONE,NIFTY IT extension risk from ZENSARTECH/IKIO 10-20% moves; large-cap uptrends smooth,US mixed on USTR probe risk; Q1 FY27 earnings starts this week,"USTR probe (T2 IT/pharma), IRDAI misselling probe (T2 life-insurance), IT AI coder hiring surge (T1 AI-infra), CaratLane West Asia (T2 TITAN)",El Nino/FMCG monsoon risk (T3); Q1 earnings event risk,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-03,VEDPOWER,44.8,49.49,44.58,48.64,180663243,10.0204,,,43.37,,,,-1.7175,-1.7175,1.3345,,17.3116,82.6884,11.5341,,,0,0,0.0,,,INR weakness FX M2 spike; RBI crypto regulation rejected; AI boom industrial demand surge,US markets positive; AI chip demand elevated; no major overnight adverse events,EV T1 active (Delhi policy ~Jul14); Adani+IHC aluminium JV $1.5bn; BANKBARODA NMC settlement -4%; AI tailwind active,INR pressure rate-sensitive NBFCs; PSB credit quality H2 2026; BoB NMC event watch,,,,,,,EVALUATED,,,,
2026-07-03,VISL,42.0,42.65,41.62,42.65,27127939,9.9794,,,35.998,,,,0.0,0.0,8.3032,,0.0,100.0,45.0187,,,0,0,0.0,,,INR weakness FX M2 spike; RBI crypto regulation rejected; AI boom industrial demand surge,US markets positive; AI chip demand elevated; no major overnight adverse events,EV T1 active (Delhi policy ~Jul14); Adani+IHC aluminium JV $1.5bn; BANKBARODA NMC settlement -4%; AI tailwind active,INR pressure rate-sensitive NBFCs; PSB credit quality H2 2026; BoB NMC event watch,,,,,,,EVALUATED,,,,
2026-07-03,VOGL,40.15,45.69,39.73,44.59,393536150,15.2792,,,36.406,,,,-2.4075,-2.4075,3.8004,,18.4564,81.5436,29.434,,,0,0,0.0,,,INR weakness FX M2 spike; RBI crypto regulation rejected; AI boom industrial demand surge,US markets positive; AI chip demand elevated; no major overnight adverse events,EV T1 active (Delhi policy ~Jul14); Adani+IHC aluminium JV $1.5bn; BANKBARODA NMC settlement -4%; AI tailwind active,INR pressure rate-sensitive NBFCs; PSB credit quality H2 2026; BoB NMC event watch,,,,,,,EVALUATED,,,,
2026-07-03,VOLTAS,1295.5,1305.2,1275.0,1280.2,815500,-0.8058,0.79,44.2493,1285.06,1307.3339,1312.9597,,-18.8486,-9.3279,0.3797,35.1661,32.1191,17.2184,-1.7046,-1.0844,SIDEWAYS,0,0,0.6017,NONE,NONE,NIFTY IT extension risk from ZENSARTECH/IKIO 10-20% moves; large-cap uptrends smooth,US mixed on USTR probe risk; Q1 FY27 earnings starts this week,"USTR probe (T2 IT/pharma), IRDAI misselling probe (T2 life-insurance), IT AI coder hiring surge (T1 AI-infra), CaratLane West Asia (T2 TITAN)",El Nino/FMCG monsoon risk (T3); Q1 earnings event risk,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-03,WABAG,2210.0,2217.0,2058.0,2080.8999,1100309,-4.9948,1.0782,66.8063,2072.24,1878.47,1639.054,1398.7965,-6.1389,-6.1389,0.8994,86.9868,4.4025,14.4025,-1.4165,30.0237,STRONG_UP,0,0,7.2342,NONE,NONE,NIFTY IT extension risk from ZENSARTECH/IKIO 10-20% moves; large-cap uptrends smooth,US mixed on USTR probe risk; Q1 FY27 earnings starts this week,"USTR probe (T2 IT/pharma), IRDAI misselling probe (T2 life-insurance), IT AI coder hiring surge (T1 AI-infra), CaratLane West Asia (T2 TITAN)",El Nino/FMCG monsoon risk (T3); Q1 earnings event risk,MOMENTUM_CONTINUATION,NO,PHASE_C_WATCHLIST,NOT_EVALUATED,,NONE,PHASE_C_WATCHLIST,,,,
2026-07-03,ZENSARTECH,478.5,522.4,478.5,516.1,60755207,10.4311,10.9975,65.4422,453.64,454.24,484.025,630.6643,-40.3986,-1.206,2.3858,20.4581,14.3509,85.6491,15.8734,6.4453,DOWN,0,0,-2.3995,NONE,NONE,NIFTY IT extension risk from ZENSARTECH/IKIO 10-20% moves; large-cap uptrends smooth,US mixed on USTR probe risk; Q1 FY27 earnings starts this week,"USTR probe (T2 IT/pharma), IRDAI misselling probe (T2 life-insurance), IT AI coder hiring surge (T1 AI-infra), CaratLane West Asia (T2 TITAN)",El Nino/FMCG monsoon risk (T3); Q1 earnings event risk,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ABB,6985.5,7085.0,6891.0,,238090,,0.8397347723344972,48.701448167194464,6944.875,7004.394736842105,6947.15306122449,6925.234848484848,,,0.5035608948996462,170.07142857142858,51.28865979381443,,,,SIDEWAYS,2,1,-0.5957710618281764,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ACC,1400.4000244140625,1405.0,1388.0999755859375,1397.0999755859375,118131,0.2367610550966903,0.6420651571315209,60.995247679400194,1359.1199951171875,1340.759998779297,1366.2777995117185,1401.6403258215862,-14.795910521620437,-0.5622793177268659,0.4735273650496863,28.100001743861608,27.21875112860703,0.5325436093755643,3.719374579505375,4.0182242661497725,SIDEWAYS,2,2,-0.2654486028305758,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ADANIENSOL,1580.0,1650.699951171875,1571.0,1622.800048828125,4892061,3.442124479100261,1.6816666112076524,68.17936363799727,1534.4400097656248,1521.4150024414062,1451.0210009765624,1357.5115949105525,-1.6901861736860813,-1.6901861736860813,0.7139214686384454,47.907139369419646,35.00617244241862,0.6499382755758139,7.627009472617385,6.76316110711348,SIDEWAYS,2,2,0.3916252567771394,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ADANIENT,3230.0,3245.0,3187.699951171875,3206.60009765625,1978869,-0.1712276134778645,1.0555084024217494,70.4417516452229,3076.34003953125,3003.793504882812,2793.153401953125,2583.632320255888,-1.183356004429892,-1.183356004429892,0.5572647004369546,83.22858920200893,26.17798816366356,0.3298452073063174,5.549706966960177,7.912921808271678,UP,2,2,1.1363132754282912,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ADANIGREEN,1564.9000244140625,1589.0999755859375,1544.199951171875,1549.199951171875,2507949,-0.4498167862822977,0.8165034326560938,61.80251179859639,1527.299990234375,1507.0099975585938,1420.1649990234375,1307.2239123358245,-2.510856775977888,-2.510856775977888,0.5590556749815123,43.55714460100448,53.897412056407866,0.111358514059828,1.5136590768544125,8.845636982496675,UP,2,2,1.3927106430417613,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ADANIPORTS,1872.800048828125,1883.5,1859.300048828125,1864.4000244140625,1042695,-0.5228884636611641,0.4980770893471561,66.42589893555117,1827.0200048828128,1815.3310012207028,1787.5906527046536,1787.5906527046536,-1.411875394528972,-1.411875394528972,-0.0746959327646457,35.65713936941966,44.21476347568173,0.2107432180220534,3.808464611027973,2.6346804592281226,SIDEWAYS,2,2,0.4316390619847787,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ADANIPOWER,222.8000030517578,226.1199951171875,218.1000061035156,219.8500061035156,52966812,-0.8746985420823195,1.6759504574794288,43.12212702108091,225.0020012207032,225.9465003051758,226.33240012207028,212.6955073348336,-13.512979502944278,-6.941796358300268,0.4553871012028532,5.884999215262275,41.39646650101408,0.2182047876894508,-4.108690145454874,-4.425507062767631,DOWN,0,0,-1.0757276901729562,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AEGISVOPAK,259.989990234375,283.1700134277344,256.54998779296875,279.9700012207031,11087829,8.755781838252918,5.516804646128692,80.90674415459675,248.463998413086,232.3350006103516,212.5323999023437,206.4088057332964,-1.1300674701729685,-1.1300674701729685,0.994444171786113,11.202142987932476,12.02107109488298,0.8797892890511702,20.277525489493,51.94291195439953,STRONG_UP,3,3,6.605517994522714,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AFCONS,314.6000061035156,315.1000061035156,309.04998779296875,314.20001220703125,367708,0.6567394544389815,0.1980811488004176,52.98636915354464,312.40000244140623,317.24750061035155,322.42708358764645,322.42708358764645,-12.491293077000076,-9.32178579883658,0.7848810198672673,7.878572736467634,8.264437797293276,0.8512411284912256,-0.5223960085384727,-1.6896081955471765,DOWN,2,3,-1.0310321677879486,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AMARARAJA,855.1500244140625,863.4500122070312,846.5999755859375,,347260,,0.7412240057452011,54.176889588439785,850.0125122070312,838.5552689401727,852.9520475426499,834.3674307158499,,,0.0,20.49642944335937,49.25798073683944,,,,SIDEWAYS,1,3,-0.1244327246007759,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AMBUJACEM,445.0,445.0499877929688,438.6000061035156,441.3999938964844,2292172,-0.451061367504646,0.7947800736888228,59.78909653746352,431.40999877929687,422.8934996948242,433.1387998779297,433.41086947676064,-5.378466012886795,-0.820131220446707,0.3608479927830421,9.43214154924664,0.7750067422747725,0.4341078669335188,4.16519030005531,4.042426375128905,SIDEWAYS,3,2,-0.0902486218020692,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AMIRCHAND,163.0,170.25,163.0,,1886787,,1.9663524021049537,77.92647989288547,149.09249877929688,131.93841954281456,129.943060271594,131.70784571721003,,,0.5242097659641454,5.801428658621652,100.0,,,,SIDEWAYS,4,4,4.834507164310575,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,APARINDS,14139.0,14617.0,14100.0,14323.0,112195,1.051220544659226,0.6078827265026195,44.89288501008352,15174.6,15317.75,13913.91111111111,13913.91111111111,-16.518039284257156,-16.518039284257156,-0.2469310004233116,740.3571428571429,56.86653771760155,0.4313346228239845,-10.604169267257523,4.47880954117732,SIDEWAYS,0,2,3.178318593012208,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,APOLLO,452.0,461.3500061035156,418.1499938964844,423.8500061035156,31808013,-5.821574024327159,1.6688160508097618,55.60882737029133,426.1100012207031,414.5450003051757,374.75340012207033,288.2824500305176,-9.142549602676176,-9.142549602676176,0.4332851905343826,22.0500008719308,21.643526531211982,0.1319446897309791,10.262748726200744,0.5933324085714009,UP,2,2,0.500630407577507,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,APOLLOHOSP,8896.0,8925.0,8823.5,,219679,,0.6924042735229963,76.37581202869272,8722.5,8550.0,8250.612244897959,8072.863636363636,,,0.0281104177208169,116.46428571428572,28.57142857142857,,,,SIDEWAYS,3,2,1.272119963044549,T3,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ARTEMISMED,261.8999938964844,281.8500061035156,259.5,275.8999938964844,772346,6.17663802058277,3.072742640408078,56.34306037537106,273.63199877929685,273.1229996948242,246.91819987792968,247.7933999694825,-7.2605062532825615,-6.474578340174785,0.7889143338404292,12.80071472167968,26.62197128481017,0.7337802871518982,-4.174772889523359,10.452777892023056,UP,1,1,2.7923981787308705,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ATGL,726.0,734.3499755859375,719.4000244140625,724.25,1571377,0.3463803255975062,0.3932150370343595,53.34512001538694,725.8199999999999,727.5074999999999,687.2096,619.0339130434783,-15.740794601826536,-5.90856534109363,0.588846553515765,25.29285365513392,55.85286192536948,0.3244141422389156,0.6741729218793457,0.961873562417237,SIDEWAYS,1,2,-0.959626659079338,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ATHERENERG,1135.5,1144.9000244140625,1118.5999755859375,1125.4000244140625,1306608,-0.4070774854811998,0.3212112515487359,68.69595672806521,1124.0500048828123,1033.237501220703,977.0370004882814,763.0190001220703,-3.779067680056203,-3.779067680056203,0.4867256637168138,45.69643205915178,35.74147133905778,0.2585565096310048,12.680853508291625,8.88158130941008,STRONG_UP,2,3,3.3945754062235656,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AVG,227.0,234.5500030517578,213.02999877929688,215.0800018310547,58190,-4.0849082094832845,0.3014161482704312,69.15775377473574,211.2680003662109,184.20650009155275,170.10162003662109,177.4590295091553,-18.66278340919916,-8.30100233100688,1.2308241170174703,13.320714590890066,35.083650338394776,0.0952603459461759,20.33794093384138,45.461924679463465,STRONG_UP,3,4,8.790968714281844,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,AWL,191.9900054931641,192.259994506836,187.4499969482422,190.7700042724609,3444060,-0.1779057754900725,0.8232272534817048,54.07940308421789,185.85000085449207,187.04200021362303,193.3318000854492,188.6429032717469,-11.224345352291431,-3.61256857697001,0.4604706677641346,5.5299998256138405,5.613080056340173,0.690230563274836,4.801408708707866,1.3171194818954568,SIDEWAYS,2,2,-0.5013710100444158,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BAJFINANCE,1040.0,1040.199951171875,1024.800048828125,1029.0999755859375,4819952,-0.2230002340568693,0.5340740829959169,74.04799030803693,1009.2099951171876,952.7164937792968,931.1525975117188,962.3990993779296,-6.083451158471065,-1.067100183328451,0.8338181113050069,21.054164453125,1.2983924664700848,0.2792177938425441,5.6126137840666335,16.417975223812743,STRONG_UP,3,3,3.595665189553854,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BANSALWIRE,367.3500061035156,370.0,357.0,362.6499938964844,173524,-0.8611279670627803,0.8222662599025549,69.94744180972246,353.41999877929686,319.8924996948242,313.7163998779297,302.1838499694824,-10.456791630497689,-1.986488136085307,0.4237304820983167,13.357142857142852,20.3845684344952,0.4346149151141827,8.642898111589092,24.067736536600883,STRONG_UP,2,3,3.919402813206818,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BBOX,998.0,1000.0,975.5499877929688,991.25,286221,-0.3718779838182917,0.5638389453715213,,972.56,978.8571428571428,978.8571428571428,978.8571428571428,-5.415076335877867,-5.415076335877867,0.3065480677420851,55.42857317243301,8.179955016238589,0.6421269680395617,-1.5835980937251803,,DOWN,2,2,-1.5828330125534973,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BLACKBUCK,548.9000244140625,564.7000122070312,542.0999755859375,561.2000122070312,214516,2.222224445725174,0.9055057760507216,,556.4600024414062,558.7000017438615,558.7000017438615,558.7000017438615,-3.55731015517593,-3.55731015517593,-0.0182104892417989,18.5214338030134,15.48670056903038,0.8451329943096962,0.7540416888745405,,SIDEWAYS,2,2,-0.9923796307174216,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BLUSPRING,125.0,126.8000030517578,115.44000244140624,117.88999938964844,2061376,-4.627457819231095,1.1840382388952186,67.03275894398583,116.5139998779297,105.2544999694824,84.95519998779297,71.29289999694825,-10.567440912116188,-10.567440912116188,1.124504489928002,9.349285757882257,15.845096435273051,0.2156687338563766,6.33173932501887,29.54944987873456,STRONG_UP,3,3,7.839410642585176,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BPCL,308.1499938964844,310.8999938964844,306.04998779296875,,2817354,,0.3597438271591539,53.07970432314868,306.5875015258789,305.72894929584703,300.8520426847497,300.82727466930044,,,0.0,7.089283534458706,56.70095957212522,,,,SIDEWAYS,2,3,1.1627312905297726,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,BUTTERFLY,713.4000244140625,729.0,702.7000122070312,719.2000122070312,114676,0.9120264076092566,1.673032425981635,67.61032397195001,673.4600024414062,652.8225006103515,653.1030002441406,656.1420000610352,-12.702553595068125,-1.3443055957433114,0.098221469631321,29.58928484235492,37.2623282950297,0.6273767170497031,11.772478391022023,10.163132757452884,UP,3,3,0.6863339531444579,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,CEATLTD,3784.89990234375,3865.0,3750.89990234375,,126041,,0.785970132873046,71.15258668330343,3680.650024414064,3452.652652138158,3343.440838249362,3405.557598691998,,,-0.3816392159997517,95.44288853236608,70.20160306748203,,,,SIDEWAYS,4,3,3.3522554456201226,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,CELLO,369.8999938964844,380.3500061035156,366.0,366.8999938964844,396972,0.0136278850986437,1.8376967822529853,34.9369621880266,367.5999987792969,378.02749969482426,390.74479153951006,390.74479153951006,-15.460830899427558,-8.240591747784332,0.831400816814587,10.15714329310826,72.82235374430321,0.0627173180270553,-1.9115107882677784,-3.978017823479629,DOWN,2,1,-1.0567574379165223,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,CGPOWER,900.0,926.9000244140624,895.4000244140625,925.0499877929688,8211996,3.641251223233288,1.6655656357053068,50.06485059025875,941.1299975585938,938.5899993896484,894.1059997558593,746.115499938965,-5.693751881642495,-5.693751881642495,0.834687132373535,27.528573172433045,5.87313213045635,0.9412686786954364,-3.2627463745915075,2.3965007519336723,SIDEWAYS,3,3,0.6010294287029483,T1,YES,NONE,NONE,NONE,NONE,,,NOT_ON,FAIL,,NONE,GATED_OUT,,,,
2026-07-06,COMSYN,200.0,213.0,187.1000061035156,190.8099975585937,1814505,-4.742650113027935,2.474715217594993,65.90480482001806,179.11399951171876,169.0084998779297,159.66859995117187,155.35826448779298,-10.417841521786976,-10.417841521786976,-0.1547601218111927,13.808570992606024,50.193062021395306,0.1432429470796792,16.624899186231733,24.704266099335825,STRONG_UP,4,3,4.016432463760533,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,DECNGOLD,197.3999938964844,205.25,192.5,203.94000244140625,3494294,4.30646606045737,0.8682726628331786,60.03439990838979,200.30800048828127,189.3150001220704,155.58060004882813,155.58060004882813,-13.217020237699472,-13.217020237699472,0.9615353398549242,17.014999999999997,10.274490655637257,0.8972550934436274,-6.389423280360673,23.003620290353588,STRONG_UP,1,1,4.555508678894382,NONE,NO,NONE,NONE,NONE,NONE,,,YES,NOT_EVALUATED,,NONE,WATCHLIST,,,,
2026-07-06,DELHIVERY,510.9500122070313,523.0,508.1499938964844,519.6500244140625,7200591,2.404182562629331,1.365000877651961,73.38284429966833,503.2300048828125,468.5275012207032,462.9860004882812,462.8741939421623,-0.6405307047681608,-0.6405307047681608,0.689725530994445,15.639285714285696,22.558748882563886,0.7744125111743612,12.10225960825424,18.27700567066404,STRONG_UP,4,4,3.505390628883309,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,DENTA,349.6000061035156,354.6499938964844,338.0,346.79998779296875,640641,-1.728538454811912,0.6096716030315469,70.3305499714642,338.06999755859374,299.9974993896484,280.6297997558594,318.1220999389649,-27.689743996461903,-4.855970427169066,-0.9351073665299968,20.278570992606014,30.33026813322165,0.5285279891199753,3.321909069855145,42.27691806891025,STRONG_UP,1,3,8.500153489086015,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,DIGITIDE,105.0,122.66000366210938,104.3000030517578,120.5500030517578,70898985,17.93191454877501,15.642878042615052,80.61860972359038,96.55000061035156,88.7015001525879,90.61900006103517,117.9936500152588,-48.919490232306,-1.7202026311396224,2.7196243396595543,5.640000261579243,11.49237766997634,0.8850762233002366,41.8068498432629,42.679610666064406,UP,4,4,2.654862312400996,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,DIVGIITTS,1022.0,1025.0,985.2999877929688,995.4500122070312,77069,-2.55017012168074,0.1466527972333696,72.16899273155727,994.6300024414062,879.1975006103515,792.8880002441407,684.5795000610352,-6.5305152857247695,-6.5305152857247695,0.04894762604013,46.107143729073655,7.556672739432235,0.2556680426477258,13.980650621976444,28.75250756089132,STRONG_UP,2,3,6.292389604104653,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,DIXON,12480.0,13350.0,12355.0,13304.0,1287795,6.807964033397562,2.2200380328228326,70.43644389035657,12401.8,12120.85,11606.32,11394.925373134329,-0.3445692883895179,-0.3445692883895179,0.19267822736031,397.6428571428572,4.623115577889447,0.9537688442211056,12.698009318085557,16.78370786516854,UP,3,3,2.048402237835245,T1,YES,NONE,NONE,NONE,NONE,MOMENTUM_CONTINUATION,,NOT_ON,PASS,,NONE,RECOMMENDED,,,,
2026-07-06,ECLERX,1499.0,1525.0,1464.9000244140625,1498.300048828125,325951,0.6380977759557149,1.076606804715454,57.77960332629336,1407.1400390625,1404.580010986328,1467.9160034179688,1479.1283614884562,-12.584594584123398,-1.7508164702868867,0.6851122271190002,55.485726492745535,43.26124885495563,0.5557410645916736,11.372927558671876,8.196129115972251,SIDEWAYS,3,4,-0.3313811611617479,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,EIEL,240.0,244.47999572753903,238.4199981689453,240.47999572753903,5061763,2.131995127639108,1.1500151261787763,73.87915121530531,229.96399914550784,209.2634997863769,204.06839991455075,201.5026999786377,-12.901124329033308,-2.7970914601701424,1.92814066083411,11.472142551967078,66.00662725230896,0.3399337274769103,9.578053279658729,33.24467848378716,STRONG_UP,3,4,5.761280367513511,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ELECTHERM,1225.0,1277.0,1202.5999755859375,1230.5,124262,2.516037657252368,0.7361870143227126,67.25294338120281,1144.08,1123.5725,940.227,868.2097499999999,-3.641346906812848,-3.641346906812848,2.057818878613693,77.95714285714288,62.49997949088164,0.3750002050911835,5.577005577005578,38.812115742568665,STRONG_UP,2,3,3.8678693669645714,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,ETERNAL,283.79998779296875,284.20001220703125,279.8500061035156,283.3999938964844,21282150,0.6213363736852218,0.8114266165106473,72.12234410249667,267.79999877929686,256.4599996948242,252.02259987792968,247.83236552576864,-1.5288415926044574,-1.5288415926044574,0.7633544445122542,7.778571864536827,9.195950638763584,0.816088002750086,11.071916087197486,11.421267504023746,UP,2,3,1.7500564155478626,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
2026-07-06,FABTECH,165.86000061035156,165.86000061035156,161.5500030517578,162.36000061035156,120339,-2.25753981677711,0.2650598482093554,60.05869670520931,160.7880001220703,155.1715000305176,156.89980001220704,178.85994594924517,-38.219177849942334,-8.167420469258168,-0.1505023115095149,5.922856924874442,0.0,0.1879345748070523,3.658303396764073,10.614525555492271,UP,2,3,1.7638147653608938,NONE,NO,NONE,NONE,NONE,NONE,,,NOT_ON,NOT_EVALUATED,,NONE,NOT_EVALUATED,,,,
